,时间,东高地街道,东高地街道_root,相对偏差
673,2018-11-19 23:00:00,66.77675668947667,51.9,0.28664271077989734
674,2018-11-19 22:00:00,96.9135428350495,65.3,0.4841277616393492
676,2018-11-19 20:00:00,134.7744646555647,85.5,0.5763095281352598
677,2018-11-19 19:00:00,130.13722143416436,80.6,0.6146057249896324
678,2018-11-19 18:00:00,126.48053236786045,79.2,0.5969764187861167
679,2018-11-19 17:00:00,117.24628958981548,72.6,0.6149626665263841
712,2018-11-18 08:00:00,100.33889485490826,67.9,0.47774513777479016
713,2018-11-18 07:00:00,101.25676458590804,65.4,0.54826857164997
714,2018-11-18 06:00:00,100.8790085426153,67.8,0.48789098145450294
715,2018-11-18 05:00:00,101.72320958644664,65.6,0.5506586827202233
716,2018-11-18 04:00:00,107.27043262755355,68.9,0.5569003284115173
717,2018-11-18 03:00:00,104.72341194470633,67.2,0.5583841063200345
718,2018-11-18 02:00:00,97.99414157974961,65.7,0.4915394456582893
719,2018-11-18 01:00:00,94.03603572672105,60.2,0.5620603941315789
720,2018-11-18 00:00:00,89.71008489344295,60.4,0.4852663061828304
