,时间,东铁匠营街道,东铁匠营街道_root,相对偏差
605,2018-11-22 19:00:00,35.3537205745645,42.2,0.1622341096074764
618,2018-11-22 06:00:00,44.99395601830375,47.7,0.05673048179656717
619,2018-11-22 05:00:00,54.45574103612125,55.6,0.020580197192063814
620,2018-11-22 04:00:00,48.4638031314804,49.1,0.012957166364961399
621,2018-11-22 03:00:00,46.766216393084676,42.8,0.0926686073150626
622,2018-11-22 02:00:00,42.57806762422538,38.7,0.10020846574225789
623,2018-11-22 01:00:00,40.71522581648263,40.2,0.012816562599070309
624,2018-11-22 00:00:00,43.82681164135519,43.8,0.0006121379304839063
625,2018-11-21 23:00:00,40.92610954887964,44.5,0.08031214496899691
626,2018-11-21 22:00:00,38.806891324235224,44.6,0.12989032905302192
627,2018-11-21 21:00:00,40.29153764124536,43.6,0.07588216419162015
628,2018-11-21 20:00:00,31.459900247346603,36.8,0.14511140632210312
643,2018-11-21 05:00:00,43.56273476271677,44.3,0.016642556146348193
644,2018-11-21 04:00:00,39.3517913116905,44.7,0.11964672680781889
645,2018-11-21 03:00:00,42.44682691593535,45.4,0.06504786528776767
646,2018-11-21 02:00:00,55.58945328076781,51.7,0.0752312046570176
647,2018-11-21 01:00:00,74.71326170534334,63.6,0.17473681926640472
648,2018-11-21 00:00:00,51.340692059518815,41.5,0.23712510986792326
663,2018-11-20 09:00:00,36.94531607102116,32.5,0.13677895603142032
